50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.516032,,,,,,,,,,,,4a2b928d-f0f9-4fea-a102-453a0806b4c8,844,,,"[27.9, 21.0]",3943077,20,,,,-0.75633657,,Right Foot,,,"[45.6, 4.3]",,Ground Pass,,24.33475,,,,Johan Andrés Mojica Palacio,5691.0,,,,,,1,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,35,Colombia,769,['2df85f59-d489-4161-8982-1e410d93c4af'],17,,,,,,,,,,,,,,,,,Colombia,769,00:20:17.843,Pass,
,,,,,,,,,,,,,,,,,,,1.556419,,,,,,,,,,,,7eb36930-43a0-4625-a4d1-ad9d1e356be6,848,,,"[83.6, 3.5]",3943077,20,,,,1.9341894,,Left Foot,,,"[80.9, 10.6]",,Ground Pass,,7.5960517,,Incomplete,,,,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,35,Colombia,769,"['89ef5a2a-2b92-4556-a6e7-b9f9e752cdd6', 'e3c9fb48-8fdb-4801-a717-b88274650495']",24,,,,,,,,,,,,,,,,,Colombia,769,00:20:24.990,Pass,True
,,,,,,,,,,,,,,,,,,,0.853186,,,,,,,,,,,,3f6fb36c-0de8-4fa5-840c-1fbf11f6705b,852,,,"[39.0, 72.2]",3943077,20,,,,-2.7343369,,Left Foot,,,"[23.7, 65.6]",,Ground Pass,,16.662832,,,,Gonzalo Ariel Montiel,28263.0,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Right Defensive Midfield,36,Argentina,779,"['10632713-1756-4053-8c64-1b732a22c7c6', '60845f39-9756-4029-8740-d786e9b8e0ec']",27,,,,,,,,,,,,,,,,,Argentina,779,00:20:27.144,Pass,True
,,,,,,,,,,,,,,,,,,,0.590101,,,,,,,,,,,,5ffd98a4-9b83-4b42-8430-0f3dd9bf6bde,855,,,"[23.7, 65.6]",3943077,20,,,,-1.4173723,,Right Foot,,,"[25.2, 55.9]",,Ground Pass,,9.815294,,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Gonzalo Ariel Montiel,28263.0,Right Back,36,Argentina,779,['76240775-a091-4047-bdbe-dd3b1fea40af'],28,,,,,,,,,,,,,,,,,Argentina,779,00:20:28.739,Pass,
,,,,,,,,,,,,,,,,,,,0.976622,,,,,,,,,,,,d92766c3-aa6c-4296-9402-23183eda65d5,858,,,"[25.2, 55.9]",3943077,20,,,,0.17871778,,Right Foot,,,"[40.7, 58.7]",,Ground Pass,,15.750873,,,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,36,Argentina,779,['48f7b56a-ca51-4b82-95e4-d2b5196fbd95'],29,,,,,,,,,,,,,,,,,Argentina,779,00:20:29.432,Pass,
,,,,,,,,,,,,,,,,,,,0.664098,,,,,,,,,,,,75b7e774-60b7-4512-9ef6-1069be8914c9,861,,,"[54.1, 58.7]",3943077,20,,,,1.0549396,,Left Foot,,,"[63.4, 75.1]",,Ground Pass,,18.853382,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Defensive Midfield,36,Argentina,779,['6e55979e-6080-48f3-b625-2f0417053450'],34,,,,,,,,,,,,,,,,,Argentina,779,00:20:34.238,Pass,
,,,,,,,,,,,,,,,,,,,0.760494,,,,,,,,,,,,29165757-0bc3-4ba3-86f6-bbe4074106ea,867,,,"[66.1, 80.0]",3943077,20,True,,,-0.37239844,,,,,"[72.5, 77.5]",,Low Pass,,6.8709536,,,,Julián Álvarez,29560.0,,,,,Throw-in,1,From Throw In,Gonzalo Ariel Montiel,28263.0,Right Back,37,Argentina,779,['03ad4ade-220c-42a7-9bf4-0a9edd7138d2'],52,,,,,,,,,,,,,,,,,Argentina,779,00:20:52.507,Pass,
,,,,,,,,,,,,,,,,,,,1.301753,,,,,,,,,,,,ccad82fc-0a95-4967-87ad-7c971afb5dd9,869,,,"[74.0, 76.6]",3943077,20,,,,-1.869675,,Head,,,"[68.3, 58.1]",,High Pass,,19.358202,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Julián Álvarez,29560.0,Left Center Forward,37,Argentina,779,"['2ddb00fa-e47b-4e3e-b7cb-e747bb39c9a5', '34c7381b-3ef5-4d49-8fe9-eaea503976d4']",53,,,,,,,,,,,,,,,,,Argentina,779,00:20:53.268,Pass,
,,,,,,,,,,,,,,,,,,,5.102497,,,,,,,,,,,,34c7381b-3ef5-4d49-8fe9-eaea503976d4,871,,,"[51.8, 22.0]",3943077,20,,,,-2.8610222,,Head,,,"[5.3, 8.6]",,High Pass,,48.39225,,,,Camilo Andrés Vargas Gil,27225.0,,,,,Recovery,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,38,Colombia,769,"['1ef4283c-6359-407d-ad4e-419af0239b49', 'ccad82fc-0a95-4967-87ad-7c971afb5dd9']",54,,,,,,,,,,,,,,,,,Colombia,769,00:20:54.570,Pass,
,,,,,,,,,,,,,,,,,,,2.48677,,,,,,,,,,,,72d095c5-9ce9-4ba2-9664-9d8413adfcd7,873,,,"[6.3, 6.3]",3943077,21,True,,,1.2887398,,Right Foot,,,"[23.6, 66.0]",,Ground Pass,,62.156094,,,,Davinson Sánchez Mina,3494.0,,True,,,,1,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,38,Colombia,769,['c09f25e8-aea8-4ea9-acd3-dfe8debfe90a'],8,,,,,,,,,,,,,,,,,Colombia,769,00:21:08.174,Pass,
,,,,,,,,,,,,,,,,,,,2.132334,,,,,,,,,,,,fcaab139-5d69-44a3-a0cb-04013f22585f,875,,,"[36.8, 64.2]",3943077,21,,,,-1.7298801,,Right Foot,,,"[29.5, 18.7]",,Ground Pass,,46.081882,,,,Carlos Eccehomo Cuesta Figueroa,28567.0,,True,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,38,Colombia,769,['f8090851-fbf5-4043-adca-d29c0798d193'],19,,,,,,,,,,,,,,,,,Colombia,769,00:21:19.319,Pass,
,,,,,,,,,,,,,,,,,,,1.886596,,,,,,,,,,,,e3dacd49-e89b-4d60-b379-272b89cf56b8,878,,,"[32.8, 15.6]",3943077,21,,,,-0.85636884,,Right Foot,,,"[42.6, 4.3]",,Ground Pass,,14.957606,,,,Johan Andrés Mojica Palacio,5691.0,,,,,,1,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,38,Colombia,769,['de77a5d1-2418-4521-a83c-349aecea874d'],21,,,,,,,,,,,,,,,,,Colombia,769,00:21:21.905,Pass,
,,,,,,,,,,,,,,,,,,,2.083353,,,,,,,,,,,,b578d529-9670-4dbe-9e5f-3a0583a3e7bc,881,,,"[42.6, 4.3]",3943077,21,,,,2.1779811,,Left Foot,,,"[36.0, 13.8]",,Ground Pass,,11.567627,,,,Carlos Eccehomo Cuesta Figueroa,28567.0,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,38,Colombia,769,['0eaf8702-c5c5-4645-a49f-272d32748c06'],24,,,,,,,,,,,,,,,,,Colombia,769,00:21:24.129,Pass,
,,,,,,,,,,,,,,,,,,,1.167988,,,,,,,,,,,,99ee1159-842c-499a-a9ae-55d4f0ccbbb9,884,,,"[36.0, 13.8]",3943077,21,,,,0.9169098,,Right Foot,,,"[44.2, 24.5]",,Ground Pass,,13.480727,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,38,Colombia,769,['0a33f4db-a435-43d2-8388-e12d61ec888a'],26,,,,,,,,,,,,,,,,,Colombia,769,00:21:26.394,Pass,
,,,,,,,,,,,,,,,,,,,1.23246,,,,,,,,,,,,ec096ff1-c5c0-42cd-b615-9d01a029a4b6,887,,,"[44.2, 24.5]",3943077,21,,,,-1.2544124,,Right Foot,,,"[49.7, 7.7]",,Ground Pass,,17.677387,,,,Johan Andrés Mojica Palacio,5691.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,38,Colombia,769,['9f0b1dd0-c4fc-46a7-8756-f3a34a0de1ec'],29,,,,,,,,,,,,,,,,,Colombia,769,00:21:29.441,Pass,
,,,,,,,,,,,,,,,,,,,0.887187,,,,,,,,,,,,b01fb96c-7961-4f83-84d3-16c83ac0f93c,890,,,"[46.1, 5.0]",3943077,21,,,,0.94262624,,Left Foot,,,"[53.0, 14.5]",,Ground Pass,,11.74138,,,,Jhon Adolfo Arias Andrade,27277.0,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,38,Colombia,769,['a2d24677-ee3e-4d21-8522-98574a2b7c65'],31,,,,,,,,,,,,,,,,,Colombia,769,00:21:31.765,Pass,
,,,,,,,,,,,,,,,,,,,0.499093,,,,,,,,,,,,b16e6e83-7d14-4688-a895-bcdb89f838e5,893,,,"[53.0, 14.5]",3943077,21,,,,-2.5438342,,Right Foot,,,"[43.6, 8.1]",,Ground Pass,,11.371895,,,,Johan Andrés Mojica Palacio,5691.0,,,,,,1,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,38,Colombia,769,['e12d9c5c-d20b-46de-9387-f671c637a076'],32,,,,,,,,,,,,,,,,,Colombia,769,00:21:32.727,Pass,
,,,,,,,,,,,,,,,,,,,1.4049,,,,,,,,,,,,918070df-e774-4af1-80dd-4767021d6739,895,,,"[43.6, 8.1]",3943077,21,,,,2.5479484,,Left Foot,,,"[27.3, 19.1]",,Ground Pass,,19.664434,,,,Carlos Eccehomo Cuesta Figueroa,28567.0,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,38,Colombia,769,['60fb2114-552e-4180-9476-a1fc62c96526'],33,,,,,,,,,,,,,,,,,Colombia,769,00:21:33.227,Pass,
,,,,,,,,,,,,,,,,,,,2.148166,,,,,,,,,,,,cdfc8931-5c06-4729-a3ff-46ca9c5fd7f4,898,,,"[26.0, 21.4]",3943077,21,,,,1.3277212,,Right Foot,,,"[35.2, 58.5]",,Ground Pass,,38.223682,,,,Davinson Sánchez Mina,3494.0,,,,,,1,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,38,Colombia,769,['35a89638-8561-4589-ae7d-aa92b0d628c7'],35,,,,,,,,,,,,,,,,,Colombia,769,00:21:35.360,Pass,
,,,,,,,,,,,,,,,,,,,0.975941,,,,,,,,,,,,0f544a78-6d93-4143-8737-b7514011288b,901,,,"[45.0, 60.5]",3943077,21,,,,-0.25825223,,Right Foot,,,"[55.6, 57.7]",,Ground Pass,,10.963576,,,,Richard Rios Montoya,49395.0,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,38,Colombia,769,['d292b9fd-3924-40b7-ba0d-de984ca71193'],41,,,,,,,,,,,,,,,,,Colombia,769,00:21:41.026,Pass,
,,,,,,,,,,,,,,,,,,,0.868468,,,,,,,,,,,,bd38aa98-8e80-4453-91f3-a4c2a6590a7b,903,,,"[56.2, 58.3]",3943077,21,,,,0.8495303,,Right Foot,,,"[66.4, 69.9]",,Ground Pass,,15.446683,,Incomplete,,Santiago Arias Naranjo,5696.0,,,,,,1,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,38,Colombia,769,"['13d67567-9401-4976-830b-b7d8a7890d49', 'ea8724c8-29c2-4a04-9d93-9c5da19b92f7']",42,,,,,,,,,,,,,,,,,Colombia,769,00:21:42.002,Pass,
,,,,,,,,,,,,,,,,,,,1.110118,,,,,,,,,,,,ea8724c8-29c2-4a04-9d93-9c5da19b92f7,906,,,"[53.7, 10.2]",3943077,21,,,,0.28834397,,Left Foot,,,"[65.5, 13.7]",,Ground Pass,,12.308127,,,,Ángel Fabián Di María Hernández,2995.0,,,,,Interception,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,38,Colombia,769,"['0ff3b6b8-223c-4897-8e55-eabcf7be8b99', '499ac651-e685-4e2c-a917-b511b2ae88d7', 'bd38aa98-8e80-4453-91f3-a4c2a6590a7b']",42,,,,,,,,,,,,,,,,,Argentina,779,00:21:42.870,Pass,True
,,,,,,,,,,,,,,,,,,,1.093855,,,,,,,,,,,,59e91322-6dfd-44a1-8a16-6a7dd0f0dee6,914,,,"[43.8, 61.9]",3943077,21,,,,-1.1859326,,Right Foot,,,"[47.0, 54.0]",,Ground Pass,,8.523497,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,38,Colombia,769,['86ff6b53-43ed-4a18-b5b4-ec139d842b87'],46,,,,,,,,,,,,,,,,,Colombia,769,00:21:46.069,Pass,
,,,,,,,,,,,,,,,,,,,1.775834,,,,,,,,,,,,44a261fb-3cc2-4736-a812-e31389b7bd5f,916,,,"[47.0, 54.0]",3943077,21,,,,0.6093734,,Right Foot,,,"[76.8, 74.8]",,High Pass,,36.34116,,,,Luis Fernando Díaz Marulanda,27158.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,38,Colombia,769,['9850cd1f-0f02-4fde-b71b-6d16667250fc'],47,,,,,,,,,,,,,,,,,Colombia,769,00:21:47.163,Pass,
,,,,,,,,,,,,,,,,,,,0.979992,,,,,,,,,,,,58f5cb11-fd2a-4a58-882b-1bd1c465cefb,925,,,"[39.8, 5.1]",3943077,22,,,,0.9566985,,Left Foot,,,"[49.6, 19.0]",,Ground Pass,,17.00735,,,,Alexis Mac Allister,27886.0,,,,,Free Kick,1,From Free Kick,Nicolás Alejandro Tagliafico,5507.0,Left Back,40,Argentina,779,['2a45329c-d500-4525-ac73-77d4817593ce'],9,,,,,,,,,,,,,,,,,Argentina,779,00:22:09.431,Pass,
,,,,,,,,,,,,,,,,,,,0.859391,,,,,,,,,,,,87c9dbb9-a8e2-48f8-84e5-e6aabafbced8,928,,,"[49.6, 19.4]",3943077,22,,,,1.9747665,,Right Foot,,,"[44.0, 32.5]",,Ground Pass,,14.246754,,,,Enzo Fernandez,38718.0,,,,,,1,From Free Kick,Alexis Mac Allister,27886.0,Left Defensive Midfield,40,Argentina,779,['62188378-169a-47b3-8227-fe5d036d90d7'],11,,,,,,,,,,,,,,,,,Argentina,779,00:22:11.113,Pass,
,,,,,,,,,,,,,,,,,,,0.842559,,,,,,,,,,,,7571b920-e646-4926-b438-f9df81ee4031,931,,,"[50.4, 48.6]",3943077,22,,,,2.0965648,,Left Foot,,,"[45.7, 56.7]",,Ground Pass,,9.364828,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Free Kick,Enzo Fernandez,38718.0,Right Defensive Midfield,40,Argentina,779,['c7a5ce0a-3843-49a8-9468-9c2d4b1cf499'],14,,,,,,,,,,,,,,,,,Argentina,779,00:22:14.163,Pass,
,,,,,,,,,,,,,,,,,,,1.260919,,,,,,,,,,,,ae3ce74b-b618-4e12-8d88-a0ac601c0a6d,934,,,"[55.9, 45.5]",3943077,22,,,,-2.3825812,,Right Foot,,,"[38.4, 28.9]",,Ground Pass,,24.120737,,,,Lisandro Martínez,27768.0,,,,,,1,From Free Kick,Rodrigo Javier De Paul,7797.0,Right Midfield,40,Argentina,779,['af43fc3a-aa68-4e2a-818b-89221d3b172f'],17,,,,,,,,,,,,,,,,,Argentina,779,00:22:17.805,Pass,
,,,,,,,,,,,,,,,,,,,1.228983,,,,,,,,,,,,053ad2d0-01c4-4966-a758-1e6586b9910f,937,,,"[45.1, 26.3]",3943077,22,,,,1.1600794,,Left Foot,,,"[47.8, 32.5]",,Ground Pass,,6.762396,,,,Enzo Fernandez,38718.0,,,,,,1,From Free Kick,Lisandro Martínez,27768.0,Left Center Back,40,Argentina,779,['5b929db7-b984-462d-885e-2c8244f586bd'],22,,,,,,,,,,,,,,,,,Argentina,779,00:22:22.421,Pass,
,,,,,,,,,,,,,,,,,,,0.632151,,,,,,,,,,,,ae080a0b-e5ef-4e8f-80c0-5cfa56c326e4,940,,,"[47.8, 32.5]",3943077,22,,,,-2.0344439,,Left Foot,,,"[43.7, 24.3]",,Ground Pass,,9.167879,,,,Lisandro Martínez,27768.0,,,,,,1,From Free Kick,Enzo Fernandez,38718.0,Right Defensive Midfield,40,Argentina,779,['38234a57-5b69-4096-a8ed-4f2f384ca332'],23,,,,,,,,,,,,,,,,,Argentina,779,00:22:23.975,Pass,
,,,,,,,,,,,,,,,,,,,0.8756,,,,,,,,,,,,85f117e9-8a3f-463c-b195-c93db3cf69fe,943,,,"[44.9, 23.9]",3943077,22,,,,1.735945,,Left Foot,,,"[43.1, 34.7]",,Ground Pass,,10.948973,,,,Enzo Fernandez,38718.0,,,,,,1,From Free Kick,Lisandro Martínez,27768.0,Left Center Back,40,Argentina,779,['af353af4-8d06-45a0-bad9-1791dfd3340b'],26,,,,,,,,,,,,,,,,,Argentina,779,00:22:26.040,Pass,
,,,,,,,,,,,,,,,,,,,1.166128,,,,,,,,,,,,961447b1-d33f-41b5-994f-6f4f07b3e0ec,946,,,"[41.3, 37.5]",3943077,22,,,,2.077428,,Right Foot,,,"[31.2, 55.7]",,Ground Pass,,20.81466,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Free Kick,Enzo Fernandez,38718.0,Right Defensive Midfield,40,Argentina,779,['2ba87958-4551-4fa2-840c-124573196ac5'],28,,,,,,,,,,,,,,,,,Argentina,779,00:22:28.396,Pass,
,,,,,,,,,,,,,,,,,,,1.513413,,,,,,,,,,,,12ec0957-0f6b-4ccf-ac70-5791feb0d031,950,,,"[31.5, 55.9]",3943077,22,,,,-2.2504952,,Right Foot,,,"[11.7, 31.4]",,Ground Pass,,31.500635,,,,Damián Emiliano Martínez,6909.0,,,,,,1,From Free Kick,Cristian Gabriel Romero,20572.0,Right Center Back,40,Argentina,779,"['9b5fef9c-3c8b-4a6b-8961-4fc5952c39f2', 'd7a00c96-ba4f-4cb5-ae8b-ee892f90d239']",30,,,,,,,,,,,,,,,,,Argentina,779,00:22:30.491,Pass,True
,,,,,,,,,,,,,,,,,,,1.507635,,,,,,,,,,,,52e9044c-96bd-4671-881d-262564b10283,954,,,"[12.0, 31.2]",3943077,22,,,,-1.6165161,,Right Foot,,,"[11.3, 15.9]",,Ground Pass,,15.316005,,,,Lisandro Martínez,27768.0,,,,,,1,From Free Kick,Damián Emiliano Martínez,6909.0,Goalkeeper,40,Argentina,779,"['901cde25-2167-44fc-bf96-dadee30a447f', 'e376ad83-ae95-4072-bb8f-349f7a68cf24']",32,,,,,,,,,,,,,,,,,Argentina,779,00:22:32.664,Pass,True
,,,,,,,,,,,,,,,,,,,1.028194,,,,,,,,,,,,8aed1ea3-3e20-43b2-bbea-06653da58564,957,,,"[10.5, 14.7]",3943077,22,,,,-0.6273082,,Left Foot,,,"[22.5, 6.0]",,Low Pass,,14.821943,,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,1,From Free Kick,Lisandro Martínez,27768.0,Left Center Back,40,Argentina,779,['8d81caa7-ff28-4474-a157-8366b93fa8a5'],35,,,,,,,,,,,,,,,,,Argentina,779,00:22:35.311,Pass,
,,,,,,,,,,,,,,,,,,,1.833996,,,,,,,,,,,,7e744bd5-000f-4972-8b1e-cfc78bf3f80d,961,,,"[16.4, 4.9]",3943077,22,,,,-0.15979795,,Left Foot,,,"[43.7, 0.5]",,High Pass,,27.652306,,Out,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Free Kick,Nicolás Alejandro Tagliafico,5507.0,Left Back,40,Argentina,779,['4fbc67a3-706f-480e-8e22-eef8025f0c16'],38,,,,,,,,,,,,,,,,,Argentina,779,00:22:38.907,Pass,
,,,,,,,,,,,,,,,,,,,1.866099,,,,,,,,,,,,a378aae4-7084-4498-8f74-a9d438f4e780,963,,,"[74.4, 80.0]",3943077,22,,,,-2.8589144,,,,,"[50.3, 73.0]",,Low Pass,,25.096016,,,,Davinson Sánchez Mina,3494.0,,,,,Throw-in,1,From Throw In,Santiago Arias Naranjo,5696.0,Right Back,41,Colombia,769,['1c3639b4-532c-4f15-9c83-12c4a183fe66'],57,,,,,,,,,,,,,,,,,Colombia,769,00:22:57.150,Pass,
,,,,,,,,,,,,,,,,,,,2.160796,,,,,,,,,,,,b93f97df-205a-4d7f-b830-474a968e4beb,966,,,"[50.3, 73.0]",3943077,22,,,,-1.7610149,,Right Foot,,,"[44.1, 40.8]",,Ground Pass,,32.791462,,,,Carlos Eccehomo Cuesta Figueroa,28567.0,,,,,,1,From Throw In,Davinson Sánchez Mina,3494.0,Right Center Back,41,Colombia,769,['b7ad9965-9155-44ee-98a4-3511c6f144b0'],59,,,,,,,,,,,,,,,,,Colombia,769,00:22:59.492,Pass,
,,,,,,,,,,,,,,,,,,,2.757584,,,,,,,,,,,,0f7c5c6d-1795-42d6-a577-f5e1a776aef3,969,,,"[43.6, 38.8]",3943077,23,,,,-1.1450742,,Right Foot,,,"[58.7, 5.5]",,Ground Pass,,36.563644,,,,Johan Andrés Mojica Palacio,5691.0,,,,,,1,From Throw In,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,41,Colombia,769,['f0504b14-be72-487f-bb3b-13e44588c0b0'],2,,,,,,,,,,,,,,,,,Colombia,769,00:23:02.257,Pass,
,,,,,,,,,,,,,,,,,,,0.613952,,,,,,,,,,,,31005ef4-077e-45b2-9810-f6ba11e5a66d,972,,,"[64.6, 6.5]",3943077,23,,,,-0.29977608,,Left Foot,,,"[70.1, 4.8]",,Ground Pass,,5.7567353,,,,Jhon Adolfo Arias Andrade,27277.0,,,,,,1,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,41,Colombia,769,['345ecd79-b5e9-48c9-977e-1d2dfff55537'],8,,,,,,,,,,,,,,,,,Colombia,769,00:23:08.224,Pass,
,,,,,,,,,,,,,,,,,,,0.347725,,,,,,,,,,,,063d061e-ae4b-47ec-a60e-834a9c4ad8b7,975,,,"[70.1, 4.8]",3943077,23,,,,2.0142446,,Right Foot,,,"[68.2, 8.8]",,Ground Pass,,4.428318,,,,Johan Andrés Mojica Palacio,5691.0,,,,,,1,From Throw In,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,41,Colombia,769,['8e3b9918-6cc5-4431-852c-981842c07d96'],9,,,,,,,,,,,,,,,,,Colombia,769,00:23:09.164,Pass,
,,,,,,,,,,,,,,,,,,,1.04687,,,,,,,,,,,,b45998c0-34c9-4fd1-9e48-62e9d756dfb2,978,,,"[68.2, 8.8]",3943077,23,,,,-2.612346,,Left Foot,,,"[62.9, 5.7]",,Ground Pass,,6.140033,,,,Jhon Adolfo Arias Andrade,27277.0,,,,,,1,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,41,Colombia,769,['cf574319-b8f4-4d99-b467-da0f28d27a6e'],9,,,,,,,,,,,,,,,,,Colombia,769,00:23:09.976,Pass,
,,,,,,,,,,,,,,,,,,,2.308381,,,,,,,,,,,,6047f35f-0644-4216-b78e-0b5279a32f70,982,,,"[62.2, 5.5]",3943077,23,,,,2.1246889,,Right Foot,,,"[46.8, 30.4]",,Ground Pass,,29.277466,,,,Carlos Eccehomo Cuesta Figueroa,28567.0,,,,,,1,From Throw In,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,41,Colombia,769,"['b6c48f14-4312-428e-b5ba-5d35671ab30c', 'e7b042b5-2d8a-4e72-b901-44df635ad7ab']",11,,,,,,,,,,,,,,,,,Colombia,769,00:23:11.227,Pass,True
,,,,,,,,,,,,,,,,,,,1.356515,,,,,,,,,,,,1b3df9b2-b935-49c3-836d-0ee28494e05f,985,,,"[45.0, 30.4]",3943077,23,,,,1.3525878,,Right Foot,,,"[50.1, 53.4]",,Ground Pass,,23.558651,,,,Davinson Sánchez Mina,3494.0,,,,,,1,From Throw In,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,41,Colombia,769,['c8c5a586-c4db-4bf8-a42d-82983473d53a'],14,,,,,,,,,,,,,,,,,Colombia,769,00:23:14.509,Pass,
,,,,,,,,,,,,,,,,,,,2.506573,,,,,,,,,,,,1876d115-2744-4d65-99ca-f7e2df1f48b3,989,,,"[64.8, 60.7]",3943077,23,,,,-0.44159237,,Right Foot,,,"[114.3, 37.3]",,Low Pass,,54.752262,,Incomplete,,,,,,,,,1,From Throw In,Davinson Sánchez Mina,3494.0,Right Center Back,41,Colombia,769,"['398811b0-addc-4896-86c0-055dcfed67af', 'b1a1d0c4-c356-48af-b90b-6cee5e5dfc95']",21,,,,,,,,,,,,,,,,,Colombia,769,00:23:21.399,Pass,True
,,,,,,,,,,,,,,,,,,,1.594039,,,,,,,,,,,,23161008-cdb7-426a-bee1-21ff35ea4067,992,,,"[11.7, 45.9]",3943077,23,,,,-1.0997415,,Keeper Arm,,,"[25.4, 19.0]",,High Pass,,30.187746,,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,1,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,42,Argentina,779,['6b74adec-6c90-4185-858f-c80a052d419b'],29,,,,,,,,,,,,,,,,,Argentina,779,00:23:29.392,Pass,
,,,,,,,,,,,,,,,,,,,0.862276,,,,,,,,,,,,4961a281-ed74-43c0-a884-6c01ea48c371,995,,,"[30.1, 20.0]",3943077,23,,,,2.7596135,,Left Foot,,,"[18.4, 24.7]",,Ground Pass,,12.608727,,,,Lisandro Martínez,27768.0,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,42,Argentina,779,['ee21b233-fa13-4e21-a723-306d2d0f51b2'],32,,,,,,,,,,,,,,,,,Argentina,779,00:23:32.616,Pass,
,,,,,,,,,,,,,,,,,,,0.9645,,,,,,,,,,,,d9f3cba3-3d8f-40ad-b171-ca3a13da114f,998,,,"[15.1, 26.1]",3943077,23,,,,0.79716235,,Left Foot,,,"[23.5, 34.7]",,Ground Pass,,12.021647,,,,Enzo Fernandez,38718.0,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,42,Argentina,779,['85ca47d6-2ae9-462a-b492-6f4fb09f9d6e'],34,,,,,,,,,,,,,,,,,Argentina,779,00:23:34.192,Pass,
