50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.358326,,,,,,,,,,,,,c4b0d7c2-d01e-466f-ab2e-6e9d42770425,2425,,,"[51.8, 27.0]",3942852,84,,,,-0.44237423,,Right Foot,,,,"[65.1, 20.7]",,Ground Pass,,14.716658,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,2,From Throw In,José María Giménez de Vargas,5259.0,Left Center Back,153,Uruguay,783,['793ed4ad-c8fe-4847-b7ac-0a27f77ac187'],6,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:06.557,Pass,
,,,,,,,,,,,,,,,,0.84859,,,,,,,,,,,,,1aaf7dc8-dcb1-49ce-9226-f75fe904e800,2428,,,"[63.5, 24.1]",3942852,84,,,,1.1571071,,Right Foot,,,,"[68.9, 36.4]",,Ground Pass,,13.433167,,,Manuel Ugarte Ribeiro,36659.0,,,,,,2,From Throw In,Federico Santiago Valverde Dipetta,6773.0,Left Back,153,Uruguay,783,['680e5af1-9a25-4396-8c8b-349b60b11266'],8,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:08.945,Pass,
,,,,,,,,,,,,,,,,1.65263,,,,,,,,,,,,,8998f8bc-017c-4575-a423-a10e7366f815,2431,,,"[69.1, 36.8]",3942852,84,,,,1.3009472,,Left Foot,,,,"[75.6, 60.3]",,Ground Pass,,24.38237,,,Giorgian Daniel De Arrascaeta Benedetti,5258.0,,,,,,2,From Throw In,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,153,Uruguay,783,['16bfda24-731a-4e3a-972b-34f84fd7d076'],10,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:10.904,Pass,
,,,,,,,,,,,,,,,,1.136259,,,,,,,,,,,,,06dbf880-1f38-43e0-a84d-241be6b52f92,2434,,,"[81.2, 56.4]",3942852,84,,,,-1.5558721,,Right Foot,,,,"[81.4, 43.0]",,Ground Pass,,13.401492,,,Manuel Ugarte Ribeiro,36659.0,,,,,,2,From Throw In,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Center Midfield,153,Uruguay,783,['319ae2ed-ebf6-4241-9fb6-87d3adeca2ee'],14,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:14.862,Pass,
,,,,,,,,,,,,,,,,1.246441,,,,,,,,,,,,,7cc4845f-a922-4c27-a8d7-f4c28bc4dc18,2437,,,"[81.4, 43.0]",3942852,84,,,,-1.662735,,Right Foot,,,,"[80.1, 28.9]",,Ground Pass,,14.159802,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,2,From Throw In,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,153,Uruguay,783,['0daf1b4b-6bad-42be-afa6-7765e03ad033'],16,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:16.594,Pass,
,,,,,,,,,,,,,,,,0.87006,,,,,,,,,,,,,9f707d02-49a2-4e92-b186-8de1ec2be861,2441,,,"[92.6, 64.5]",3942852,84,,,,-1.141034,,Right Foot,,,,"[97.0, 54.9]",,Ground Pass,,10.560303,,,Diego Nicolás De La Cruz Arcosa,28729.0,,,,,,2,From Throw In,Federico Santiago Valverde Dipetta,6773.0,Left Back,153,Uruguay,783,['c8ddd243-dacd-4c7b-88c5-d2cea9412e05'],23,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:23.331,Pass,
,,,,,,,,,,,,,,,,1.403405,,,,,,,,,,,,,5a27fedc-6d72-4aa3-b11c-476e8b184a5d,2443,,,"[97.0, 54.9]",3942852,84,,,,0.9048271,,Right Foot,,,,"[104.7, 64.7]",,Ground Pass,,12.463145,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,2,From Throw In,Diego Nicolás De La Cruz Arcosa,28729.0,Right Back,153,Uruguay,783,['e35ddd30-515a-4928-975c-f264591fac11'],24,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:24.201,Pass,
,,,,,,,,,,,,,,,,0.870754,,,,,,,,,,,,,33986084-d7fc-4581-80a7-71a985f5f000,2446,,,"[104.7, 64.7]",3942852,84,,,,-2.1646929,,Right Foot,,,,"[96.8, 53.0]",,Ground Pass,,14.117365,,,Diego Nicolás De La Cruz Arcosa,28729.0,,,,,,2,From Throw In,Federico Santiago Valverde Dipetta,6773.0,Left Back,153,Uruguay,783,['0d089084-e5d2-4393-aa94-ee6ebdcaf8cc'],26,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:26.049,Pass,
,,,,,,,,,,,,,,,,1.12668,,,,,,,,,,,,,9e7ec9b0-9c68-4a24-91a6-270c1ec469e8,2449,,,"[96.2, 53.2]",3942852,84,,,,-1.8069099,3ff64644-e5af-4ff3-bab2-503d498e4565,Right Foot,,,,"[93.0, 39.9]",,Ground Pass,,13.679546,,,Manuel Ugarte Ribeiro,36659.0,True,,,,,2,From Throw In,Diego Nicolás De La Cruz Arcosa,28729.0,Right Back,153,Uruguay,783,['e087ccef-90aa-4a12-b1bc-836482a958f8'],27,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:27.799,Pass,
,,,,,,,,,,,,,,,,1.24142,,,,,,,,,,,,,f3f70e7f-2c12-41e3-99af-ce05bd35ab99,2456,,,"[120.0, 0.1]",3942852,84,,,,1.7825973,7e7cdbcb-74fb-4cff-8852-4c5ad313c8d9,Right Foot,,,,"[111.7, 38.7]",,High Pass,True,39.482273,,,José María Giménez de Vargas,5259.0,True,,Inswinging,,Corner,2,From Corner,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Center Midfield,154,Uruguay,783,['69a11951-4c28-4717-81c1-3f6e870bc9be'],58,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:58.508,Pass,
,,,,,,,,,,,,,,,,3.024117,,,,,,,,,,,,,317cfb75-4ad0-49d5-9dcc-002bc9724610,2462,,,"[7.0, 39.2]",3942852,86,,,,0.16347644,,Left Foot,,,,"[74.9, 50.4]",,High Pass,,68.81751,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,155,Colombia,769,['5de080da-10bb-45ed-a910-174c12bc97db'],12,,,,,,,,,,,,,,,,,,Colombia,769,00:41:12.975,Pass,
,,,,,,,,,,,,,,,,3.255058,,,,,,,,,,,,,828d4446-7f6a-4f01-8ec1-e38f3e52ad16,2466,,,"[93.5, 8.2]",3942852,86,,,,0.40306863,,Right Foot,,,,"[120.0, 19.5]",,Ground Pass,,28.80868,Out,,Maximiliano Javier Araújo Vilches,35492.0,,,,,,2,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Left Back,156,Uruguay,783,['e8c379e4-15ad-418e-8500-d6fd33974050'],21,,,,,,,,,,,,,,,,,,Uruguay,783,00:41:21.720,Pass,
,,,,,,,,,,,,,,,,5.405034,,,,,,,,,,,,,87145134-9166-4840-9243-515297768d5e,2470,,,"[7.0, 38.1]",3942852,86,,,,-0.13851453,,Left Foot,,,,"[98.1, 25.4]",,High Pass,,91.98098,Incomplete,,Luis Fernando Sinisterra Lucumí,16184.0,,,,,Goal Kick,2,From Goal Kick,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,157,Colombia,769,"['4b3eb693-52f5-4eb6-ad45-5ce0aba352c5', '7e37e490-9cdb-4020-9f7e-aef430e87471']",55,,,,,,,,,,,,,,,,,,Colombia,769,00:41:55.614,Pass,
,,,,,,,,,,,,,,,,1.674285,,,,,,,,,,,,,7e37e490-9cdb-4020-9f7e-aef430e87471,2472,,,"[22.0, 54.7]",3942852,87,,,,-2.5220768,,Left Foot,,,,"[9.1, 45.5]",,High Pass,,15.844558,,,Sergio Rochet Álvarez,36710.0,,,,,Recovery,2,From Goal Kick,Sebastián Enzo Cáceres Ramos,35690.0,Right Center Back,157,Colombia,769,"['87145134-9166-4840-9243-515297768d5e', 'fde4a231-4790-4a93-9f7c-22191037dad3']",1,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:01.020,Pass,
,,,,,,,,,,,,,,,,1.981829,,,,,,,,,,,,,ffd7f50f-50e0-4024-9187-46cf42804936,2476,,,"[8.7, 46.1]",3942852,87,,,,1.5707964,,Left Foot,,,,"[8.7, 54.3]",,High Pass,,8.2,Incomplete,,Sebastián Enzo Cáceres Ramos,35690.0,,,,,,2,From Goal Kick,Sergio Rochet Álvarez,36710.0,Goalkeeper,157,Colombia,769,"['03016007-47f6-4065-bf2e-75fe798897e9', '08a75c85-f039-4b62-923f-3c198974e25a', 'fa8ec760-edce-4567-9ddd-eff67c7ef742']",2,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:02.727,Pass,True
,,,,,,,,,,,,,,,,1.594112,,,,,,,,,,,,,6d12f1b2-b697-4eaf-a5e4-8787e9eda7ad,2481,,,"[110.6, 17.7]",3942852,87,,,,2.3561945,,Right Foot,,,,"[100.6, 27.7]",,Ground Pass,,14.142136,,,Kevin Duvan Castaño Gil,60138.0,,,,,,2,From Goal Kick,Luis Fernando Sinisterra Lucumí,16184.0,Center Forward,157,Colombia,769,"['31897c83-2129-4eed-9354-b26c21aed0ab', '50ccb177-e61e-4725-b219-028d2e904856']",6,,,,,,,,,,,,,,,,,,Colombia,769,00:42:06.463,Pass,True
,,,,,,,,,,,,,,,,1.344718,,,,,,,,,,,,,2a646313-668b-4fb0-a449-77b521f0e2df,2484,,,"[105.2, 31.0]",3942852,87,,,,1.5167948,051a4b6e-5fa2-496f-86d7-848e35a056ef,Right Foot,,,,"[106.0, 45.8]",,Ground Pass,,14.821606,,,Andrés Mateus Uribe Villa,6193.0,True,,,,,2,From Goal Kick,Kevin Duvan Castaño Gil,60138.0,Left Center Midfield,157,Colombia,769,['370743b6-672a-430f-a7f2-f6348a52e5c5'],8,,,,,,,,,,,,,,,,,,Colombia,769,00:42:08.636,Pass,
,,,,,,,,,,,,,,,,1.291684,,,,,,,,,,,,,3764929a-5cc5-464b-967c-46ae6f469435,2488,,,"[3.5, 38.6]",3942852,87,True,,,-0.860258,,Right Foot,,,,"[7.2, 34.3]",,Ground Pass,,5.672742,,,José María Giménez de Vargas,5259.0,,,,,Goal Kick,2,From Goal Kick,Sergio Rochet Álvarez,36710.0,Goalkeeper,158,Uruguay,783,['3c538918-9ca0-4ea0-aa5f-0c58304968ff'],17,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:17.304,Pass,
,,,,,,,,,,,,,,,,1.588907,,,,,,,,,,,,,c80e35c3-25c7-4fac-a369-4faa2251df04,2490,,,"[15.2, 31.4]",3942852,87,,,,-0.94032377,,Right Foot,,,,"[33.3, 6.6]",,Ground Pass,,30.702606,,,Giorgian Daniel De Arrascaeta Benedetti,5258.0,,,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Left Center Back,158,Uruguay,783,['2e0a5f06-f7ec-4fec-902f-29ff1db5ef83'],18,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:18.595,Pass,
,,,,,,,,,,,,,,,,1.372876,,,,,,,,,,,,,eaa20243-aa06-41e7-8458-098caf31365c,2493,,,"[33.5, 8.2]",3942852,87,,,,2.1897488,,Right Foot,,,,"[23.1, 22.8]",,Ground Pass,,17.925402,,,José María Giménez de Vargas,5259.0,,,,,,2,From Goal Kick,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Center Midfield,158,Uruguay,783,['13f44e25-94b7-420e-9b95-9431e59eeb85'],21,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:21.043,Pass,
,,,,,,,,,,,,,,,,1.905506,,,,,,,,,,,,,c0f91845-aae5-48e3-a75e-b56f1c6fde4b,2496,,,"[23.9, 26.6]",3942852,87,,,,1.0685682,,Right Foot,,,,"[47.9, 70.3]",,High Pass,,49.856693,,,Diego Nicolás De La Cruz Arcosa,28729.0,,True,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Left Center Back,158,Uruguay,783,['8bfcbfef-04a3-45a7-a348-f29b0f3c9423'],24,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:24.109,Pass,
,,,,,,,,,,,,,,,,2.877325,,,,,,,,,,,,,21ddc679-6688-43c0-8a81-6548d79478a2,2503,,,"[44.7, 63.0]",3942852,87,,,,-0.0040160427,,Right Foot,,,,"[94.5, 62.8]",,High Pass,,49.8004,Incomplete,,,,,,,,,2,From Goal Kick,Diego Nicolás De La Cruz Arcosa,28729.0,Right Back,158,Uruguay,783,['b228452c-8abe-4de1-87a1-4ecd06b222ad'],29,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:29.699,Pass,
,,,,,,,,,,,,,,,,0.452751,,,,,,,,,,,,,12c0824a-8625-4e9b-a85e-c3bec85558ad,2507,,,"[11.4, 5.2]",3942852,87,,,,-0.24497867,,Left Foot,,,,"[14.6, 4.4]",,Ground Pass,,3.2984846,Incomplete,,,,,,,,,2,From Goal Kick,Johan Andrés Mojica Palacio,5691.0,Left Wing Back,158,Uruguay,783,"['3f79f866-e81c-42bb-b37e-644035aebd1f', '7f8c66b9-a864-4d51-aadf-35d822edc73d']",35,,,,,,,,,,,,,,,,,,Colombia,769,00:42:35.907,Pass,True
,,,,,,,,,,,,,,,,1.244066,,,,,,,,,,,,,a05acdd4-a4a2-4566-82eb-4c909a560255,2512,,,"[7.7, 10.6]",3942852,87,,,,1.4614081,,Left Foot,,,,"[9.6, 27.9]",,Ground Pass,,17.404022,,,Yerry Fernando Mina González,6196.0,,,,,,2,From Goal Kick,Johan Andrés Mojica Palacio,5691.0,Left Wing Back,158,Uruguay,783,"['4a4e4015-ca41-4979-b9a9-9c7ae56144e6', 'dc35849d-82ff-4e4e-ab50-20e3136512f9']",39,,,,,,,,,,,,,,,,,,Colombia,769,00:42:39.199,Pass,True
,,,,,,,,,,,,,,,,5.268247,,,,,,,,,,,,,40119905-6deb-4e71-ba14-24e5a89a7b5d,2516,,,"[11.0, 29.4]",3942852,87,,,,0.0632529,,Right Foot,,,,"[93.1, 34.6]",,High Pass,,82.26451,Incomplete,,,,,,,,,2,From Goal Kick,Yerry Fernando Mina González,6196.0,Center Back,158,Uruguay,783,"['d1334cd3-6f8f-41a1-96d7-2e1c9e61b2e1', 'ec548e4a-e3e0-4799-bdd3-e3bc42c33e2d']",41,,,,,,,,,,,,,,,,,,Colombia,769,00:42:41.369,Pass,True
,,,,,,,,,,,,,,,,2.179488,,,,,,,,,,,,,87502d32-7072-4523-b8bf-af4db615dcc4,2519,,,"[29.9, 44.3]",3942852,87,,,,0.93504035,,Left Foot,,,,"[43.7, 63.0]",,Ground Pass,,23.240698,,,Sebastián Enzo Cáceres Ramos,35690.0,,,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Left Center Back,158,Uruguay,783,['f06337d2-8fb2-466d-b8d5-9ee76647b743'],49,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:49.923,Pass,
,,,,,,,,,,,,,,,,1.560048,,,,,,,,,,,,,cb91db5b-20ca-42d7-a4a5-104a83a854a6,2521,,,"[48.9, 67.6]",3942852,87,True,,,0.34678215,,Left Foot,,,,"[69.1, 74.9]",,Ground Pass,,21.478594,,,Diego Nicolás De La Cruz Arcosa,28729.0,,,,,,2,From Goal Kick,Sebastián Enzo Cáceres Ramos,35690.0,Right Center Back,158,Uruguay,783,['4f6851b4-b133-44d9-a289-f8642e88e29e'],53,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:53.227,Pass,
,,,,,,,,,,,,,,,,1.90549,,,,,,,,,,,,,b7804aca-48e8-4720-b3a3-91ef3ebe81f3,2523,,,"[67.2, 72.4]",3942852,87,,,,-1.9085455,,Right Foot,,,,"[54.1, 35.1]",,High Pass,,39.53353,,,José María Giménez de Vargas,5259.0,,,,,,2,From Goal Kick,Diego Nicolás De La Cruz Arcosa,28729.0,Right Back,158,Uruguay,783,['5f7dd115-3136-42c0-bfbc-77e675760bac'],57,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:57.357,Pass,
,,,,,,,,,,,,,,,,2.927367,,,,,,,,,,,,,211d458c-bf37-4756-90bd-7165bead4a7e,2526,,,"[56.2, 25.7]",3942852,88,,,,-0.7234428,,Left Foot,,,,"[77.6, 6.8]",,Ground Pass,,28.551182,,,Giorgian Daniel De Arrascaeta Benedetti,5258.0,,,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Left Center Back,158,Uruguay,783,['051c1812-78fa-4e3d-bd2b-9010cbc39976'],0,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:00.323,Pass,
,,,,,,,,,,,,,,,,1.658351,,,,,,,,,,,,,939f129d-6766-4ff9-851a-112ae8eb8e8b,2529,,,"[81.2, 10.3]",3942852,88,,,,1.5552334,,Right Foot,,,,"[81.6, 36.0]",,Ground Pass,,25.703114,,,Manuel Ugarte Ribeiro,36659.0,,,,,,2,From Goal Kick,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Center Midfield,158,Uruguay,783,['b7b658c9-7166-47ee-81c1-a39d6a5adbe4'],5,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:05.004,Pass,
,,,,,,,,,,,,,,,,1.126137,,,,,,,,,,,,,3848a70e-46e1-414b-afe6-bccfbeac741c,2533,,,"[80.8, 39.9]",3942852,88,,,,1.2689861,,Right Foot,,,,"[87.4, 61.1]",,Ground Pass,,22.203604,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,2,From Goal Kick,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,158,Uruguay,783,"['6011687c-9eb1-47b0-8125-0583b5138ed1', 'fc2660cd-535e-4736-b22d-9f2e8a2597f5']",7,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:07.415,Pass,True
,,,,,,,,,,,,,,,,1.763939,,,,,,,,,,,,,f05443d0-3ee8-4d60-a407-f67d2435293c,2536,,,"[91.8, 60.7]",3942852,88,,,,0.41040644,,Right Foot,,,,"[104.9, 66.4]",,Ground Pass,,14.286357,,,Diego Nicolás De La Cruz Arcosa,28729.0,,,,,,2,From Goal Kick,Federico Santiago Valverde Dipetta,6773.0,Left Back,158,Uruguay,783,['3745c52d-abc2-4fee-b76e-dd48377352b4'],10,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:10.005,Pass,
,,,,,,,,,,,,,,,,1.36305,,,,,,,,,,,,,cebae5d3-0eef-4733-8c6c-ba08bf7e0da0,2539,,,"[104.9, 66.4]",3942852,88,,,,-1.8306992,,Right Foot,,,,"[97.8, 39.7]",,Ground Pass,,27.627884,,,Manuel Ugarte Ribeiro,36659.0,,,,,,2,From Goal Kick,Diego Nicolás De La Cruz Arcosa,28729.0,Right Back,158,Uruguay,783,['f972d230-aa8c-47e1-b4d5-d657d5cbc1fd'],12,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:12.757,Pass,
,,,,,,,,,,,,,,,,1.155116,,,,,,,,,,,,,1acc0ce5-674f-4a2f-ad9f-ea4a28c3ca2d,2542,,,"[97.8, 39.7]",3942852,88,,,,-1.4700745,,Right Foot,,,,"[99.7, 20.9]",,Ground Pass,,18.895767,,,Maximiliano Javier Araújo Vilches,35492.0,,,,,,2,From Goal Kick,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,158,Uruguay,783,['b15f340a-2237-4d34-a19b-9d37bef0543c'],14,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:14.772,Pass,
,,,,,,,,,,,,,,,,1.456946,,,,,,,,,,,,,04e29684-a42f-414d-a713-0bee39699f3a,2545,,,"[98.7, 22.2]",3942852,88,,,,1.1864644,,Left Foot,,,,"[107.8, 44.7]",,High Pass,,24.270557,Incomplete,,,,,,,,,2,From Goal Kick,Maximiliano Javier Araújo Vilches,35492.0,Left Midfield,158,Uruguay,783,['e778af59-cf7a-4795-9efe-78fac886d48b'],18,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:18.313,Pass,
,,,,,,,,,,,,,,,,1.210165,,,,,,,,,,,,,fa3e3f73-5c02-4a49-85f4-37616d988480,2547,,,"[22.0, 55.0]",3942852,88,,,,-0.5337082,,Head,,,,"[39.6, 44.6]",,High Pass,,20.443092,Incomplete,,Luis Fernando Sinisterra Lucumí,16184.0,,,,,Recovery,2,From Goal Kick,Santiago Arias Naranjo,5696.0,Right Wing Back,158,Uruguay,783,"['574ff70b-d42d-49a1-aa76-cf8c573da9c1', '924cc8ff-4015-42bc-9b03-104492f7965d']",21,,,,,,,,,,,,,,,,,,Colombia,769,00:43:21.220,Pass,
,,,,,,,,,,,,,,,,2.811121,,,,,,,,,,,,,574ff70b-d42d-49a1-aa76-cf8c573da9c1,2549,,,"[80.5, 35.5]",3942852,88,,,,-0.39479113,,Head,,,,"[104.5, 25.5]",,High Pass,,26.0,Incomplete,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,Recovery,2,From Goal Kick,Sebastián Enzo Cáceres Ramos,35690.0,Right Center Back,158,Uruguay,783,"['10e6d78b-8a6f-4c2d-a2ea-eab1c90d4f2b', '9efbb556-3c6e-48b0-868c-3b585e777c73', 'fa3e3f73-5c02-4a49-85f4-37616d988480']",22,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:22.430,Pass,
,,,,,,,,,,,,,,,,0.98406,,,,,,,,,,,,,a8740848-a52c-4017-9c76-d22fd3ddc183,2552,,,"[86.4, 17.6]",3942852,88,,,,0.36254424,,Head,,,,"[98.0, 22.0]",,Low Pass,,12.40645,,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,Recovery,2,From Goal Kick,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Center Midfield,158,Uruguay,783,['cd1aed33-43c0-4aa4-b11e-f576d3214a90'],27,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:27.125,Pass,
,,,,,,,,,,,,,,,,0.797498,,,,,,,,,,,,,71ede38a-0242-4e1a-ad29-a0d873808ee9,2554,,,"[98.0, 22.0]",3942852,88,,,,-1.9163519,7635aff4-d63e-4df1-899f-ca5eda8a159e,Left Foot,,,,"[93.5, 9.5]",,Low Pass,,13.28533,,,Maximiliano Javier Araújo Vilches,35492.0,True,,,,,2,From Goal Kick,Darwin Gabriel Núñez Ribeiro,32478.0,Left Center Forward,158,Uruguay,783,['4f86f90e-4e65-4cc0-af5f-ef3cc947452e'],28,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:28.109,Pass,
,,,,,,,,,,,,,,,,2.495324,,,,,,,,,,,,,853beb9b-eb60-4ad3-bb8b-7938ea8da6ff,2559,,,"[12.9, 40.8]",3942852,88,True,,,-0.6307603,,Drop Kick,,,,"[52.2, 12.1]",,High Pass,,48.663948,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,2,From Keeper,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,160,Colombia,769,['3376d9e8-d005-42a9-b1e6-a39d880f269b'],55,,,,,,,,,,,,,,,,,,Colombia,769,00:43:55.139,Pass,
,,,,,,,,,,,,,,,,3.37164,,,,,,,,,,,,,f617ee3f-4e62-4a55-9915-b121423adef2,2561,,,"[63.1, 5.2]",3942852,89,,,,-0.023918882,,Left Foot,,,,"[104.9, 4.2]",,Ground Pass,,41.81196,Incomplete,,Luis Fernando Sinisterra Lucumí,16184.0,,,,,,2,From Keeper,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,160,Colombia,769,"['181324bf-6e7e-4289-8a95-fafad718320c', 'd06e4dda-b1e8-4e01-995e-db6e3e9810f3']",2,,,,,,,,,,,,,,,,,,Colombia,769,00:44:02.671,Pass,
,,,,,,,,,,,,,,,,1.358437,,,,,,,,,,,,,268aeef7-cb14-493b-bf9a-b47d11ab0ef6,2566,,,"[107.7, 0.1]",3942852,89,,,,1.061406,,,,,,"[113.9, 11.2]",,Low Pass,,12.714166,,,Luis Fernando Sinisterra Lucumí,16184.0,,,,,Throw-in,2,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Wing Back,161,Colombia,769,['e9ad7b6c-0779-483b-b3e2-08e66a604127'],38,,,,,,,,,,,,,,,,,,Colombia,769,00:44:38.989,Pass,
,,,,,,,,,,,,,,,,0.839712,,,,,,,,,,,,,d58c6cac-b40e-4424-8325-3d4e6b3a5bcc,2569,,,"[113.9, 11.2]",3942852,89,,,,-1.0703555,,Right Foot,,,,"[117.4, 4.8]",,Ground Pass,,7.2945185,,,Johan Andrés Mojica Palacio,5691.0,,,,,,2,From Throw In,Luis Fernando Sinisterra Lucumí,16184.0,Center Forward,161,Colombia,769,['d703136f-53c2-4734-bf26-bb57a906c6f7'],40,,,,,,,,,,,,,,,,,,Colombia,769,00:44:40.708,Pass,
,,,,,,,,,,,,,,,,0.970917,,,,,,,,,,,,,f51f656f-d708-4c39-9211-b885408ca6c3,2574,,,"[116.6, 3.3]",3942852,89,,,,2.8122666,,Left Foot,,,,"[108.7, 6.0]",,Ground Pass,,8.348653,,,Luis Fernando Sinisterra Lucumí,16184.0,,,,,,2,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Wing Back,161,Colombia,769,['f4f267db-3272-427d-934a-45849438d233'],41,,,,,,,,,,,,,,,,,,Colombia,769,00:44:41.993,Pass,
,,,,,,,,,,,,,,,,1.576133,,,,,,,,,,,,,c5d7a892-a308-4da6-adf1-9387f00b271d,2577,,,"[104.7, 6.3]",3942852,89,,,,2.7373986,,Right Foot,,,,"[87.4, 13.7]",,Ground Pass,,18.816216,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,2,From Throw In,Luis Fernando Sinisterra Lucumí,16184.0,Center Forward,161,Colombia,769,['51465c20-cae5-4d75-a4a4-92370aa4d565'],43,,,,,,,,,,,,,,,,,,Colombia,769,00:44:43.527,Pass,
,,,,,,,,,,,,,,,,0.146978,,,,,,,,,,,,,d3682825-0cb9-4223-adde-a1b9c880ff6e,2581,,,"[85.8, 10.2]",3942852,89,,,,-0.33929262,,Right Foot,,,,"[87.5, 9.6]",,Ground Pass,,1.8027756,Incomplete,,Johan Andrés Mojica Palacio,5691.0,,,,,,2,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,161,Colombia,769,"['228e129a-c2a7-4187-9701-62a3b38bf294', '42f20c1e-be77-4300-9295-2f3df938db79', '9895fa3c-a36e-46c8-a770-57cd61e053f9']",46,,,,,,,,,,,,,,,,,,Colombia,769,00:44:46.707,Pass,True
